"id","parent_key/id","name","type","value_ids/name","value_ids/type"
"Talon 817_Disla_diskModel","Disla_diskBrand","Talon 817","disk_model",,
"Turismo 720_Disla_diskModel","Disla_diskBrand","Turismo 720","disk_model",,
"Turismo 820_Disla_diskModel","Disla_diskBrand","Turismo 820","disk_model",,
"Brands Hatch_Dotz_diskModel","Dotz_diskBrand","Brands Hatch","disk_model",,
"Crunch_Dotz_diskModel","Dotz_diskBrand","Crunch","disk_model",,
"Dakar_Dotz_diskModel","Dotz_diskBrand","Dakar","disk_model",,
"Fast Fifteen Blaze_Dotz_diskModel","Dotz_diskBrand","Fast Fifteen Blaze","disk_model",,
"Fast Seven_Dotz_diskModel","Dotz_diskBrand","Fast Seven","disk_model",,
"Freeride Peak_Dotz_diskModel","Dotz_diskBrand","Freeride Peak","disk_model",,
"Freeride_Dotz_diskModel","Dotz_diskBrand","Freeride","disk_model",,
"Hammada_Dotz_diskModel","Dotz_diskBrand","Hammada","disk_model",,
"Imola_Dotz_diskModel","Dotz_diskBrand","Imola","disk_model",,
"Luxor_Dotz_diskModel","Dotz_diskBrand","Luxor","disk_model",,
"Modular_Dotz_diskModel","Dotz_diskBrand","Modular","disk_model",,
"Mugello_Dotz_diskModel","Dotz_diskBrand","Mugello","disk_model",,
"Shift_Dotz_diskModel","Dotz_diskBrand","Shift","disk_model",,
"T6S_Enkei_diskModel","Enkei_diskBrand","T6S","disk_model",,
"TSP6_Enkei_diskModel","Enkei_diskBrand","TSP6","disk_model",,
"B_ENZO_diskModel","ENZO_diskBrand","B","disk_model",,
"G_ENZO_diskModel","ENZO_diskBrand","G","disk_model",,
"H_ENZO_diskModel","ENZO_diskBrand","H","disk_model",,
"W_ENZO_diskModel","ENZO_diskBrand","W","disk_model",,
"42B29C_Eurodisk_diskModel","Eurodisk_diskBrand","42B29C","disk_model",,
"42B40B_Eurodisk_diskModel","Eurodisk_diskBrand","42B40B","disk_model",,
"42E45S_Eurodisk_diskModel","Eurodisk_diskBrand","42E45S","disk_model",,
"52A35D_Eurodisk_diskModel","Eurodisk_diskBrand","52A35D","disk_model",,
"52A36C_Eurodisk_diskModel","Eurodisk_diskBrand","52A36C","disk_model",,
"52A45A_Eurodisk_diskModel","Eurodisk_diskBrand","52A45A","disk_model",,
"52A45D_Eurodisk_diskModel","Eurodisk_diskBrand","52A45D","disk_model",,
"52A49A_Eurodisk_diskModel","Eurodisk_diskBrand","52A49A","disk_model",,
"52B29C_Eurodisk_diskModel","Eurodisk_diskBrand","52B29C","disk_model",,
"52B40B_Eurodisk_diskModel","Eurodisk_diskBrand","52B40B","disk_model",,
"52E45H_Eurodisk_diskModel","Eurodisk_diskBrand","52E45H","disk_model",,
"53A35D_Eurodisk_diskModel","Eurodisk_diskBrand","53A35D","disk_model",,
"53A36C_Eurodisk_diskModel","Eurodisk_diskBrand","53A36C","disk_model",,
"53A38R_Eurodisk_diskModel","Eurodisk_diskBrand","53A38R","disk_model",,
"53A43C_Eurodisk_diskModel","Eurodisk_diskBrand","53A43C","disk_model",,
"53A45D_Eurodisk_diskModel","Eurodisk_diskBrand","53A45D","disk_model",,
"53A45R_Eurodisk_diskModel","Eurodisk_diskBrand","53A45R","disk_model",,
"53A49A_Eurodisk_diskModel","Eurodisk_diskBrand","53A49A","disk_model",,
"53A49D_Eurodisk_diskModel","Eurodisk_diskBrand","53A49D","disk_model",,
"53B35B_Eurodisk_diskModel","Eurodisk_diskBrand","53B35B","disk_model",,
"53B44K_Eurodisk_diskModel","Eurodisk_diskBrand","53B44K","disk_model",,
"53C41G_Eurodisk_diskModel","Eurodisk_diskBrand","53C41G","disk_model",,
"53C45D_Eurodisk_diskModel","Eurodisk_diskBrand","53C45D","disk_model",,
"53C47G_Eurodisk_diskModel","Eurodisk_diskBrand","53C47G","disk_model",,
"53E40M_Eurodisk_diskModel","Eurodisk_diskBrand","53E40M","disk_model",,
"53E45H_Eurodisk_diskModel","Eurodisk_diskBrand","53E45H","disk_model",,
"64A45R_Eurodisk_diskModel","Eurodisk_diskBrand","64A45R","disk_model",,
"64A49A_Eurodisk_diskModel","Eurodisk_diskBrand","64A49A","disk_model",,
"64A50C_Eurodisk_diskModel","Eurodisk_diskBrand","64A50C","disk_model",,
"64C18F_Eurodisk_diskModel","Eurodisk_diskBrand","64C18F","disk_model",,
"64C37D_Eurodisk_diskModel","Eurodisk_diskBrand","64C37D","disk_model",,
"64C49G_Eurodisk_diskModel","Eurodisk_diskBrand","64C49G","disk_model",,
"64D35K_Eurodisk_diskModel","Eurodisk_diskBrand","64D35K","disk_model",,
"64E45A_Eurodisk_diskModel","Eurodisk_diskBrand","64E45A","disk_model",,
"64E45H_Eurodisk_diskModel","Eurodisk_diskBrand","64E45H","disk_model",,
"64E45M_Eurodisk_diskModel","Eurodisk_diskBrand","64E45M","disk_model",,
"64G35L_Eurodisk_diskModel","Eurodisk_diskBrand","64G35L","disk_model",,
"64G48L_Eurodisk_diskModel","Eurodisk_diskBrand","64G48L","disk_model",,
"64H38D_Eurodisk_diskModel","Eurodisk_diskBrand","64H38D","disk_model",,
"64H38R_Eurodisk_diskModel","Eurodisk_diskBrand","64H38R","disk_model",,
"64I38H_Eurodisk_diskModel","Eurodisk_diskBrand","64I38H","disk_model",,
"64I45D_Eurodisk_diskModel","Eurodisk_diskBrand","64I45D","disk_model",,
"64I49H_Eurodisk_diskModel","Eurodisk_diskBrand","64I49H","disk_model",,
"64J40H_Eurodisk_diskModel","Eurodisk_diskBrand","64J40H","disk_model",,
"64J45H_Eurodisk_diskModel","Eurodisk_diskBrand","64J45H","disk_model",,
"64J45T_Eurodisk_diskModel","Eurodisk_diskBrand","64J45T","disk_model",,
"64J49H_Eurodisk_diskModel","Eurodisk_diskBrand","64J49H","disk_model",,
"64K42J_Eurodisk_diskModel","Eurodisk_diskBrand","64K42J","disk_model",,
"64L35F_Eurodisk_diskModel","Eurodisk_diskBrand","64L35F","disk_model",,
"7500_Fondmetal_diskModel","Fondmetal_diskBrand","7500","disk_model",,
"7600_Fondmetal_diskModel","Fondmetal_diskBrand","7600","disk_model",,
"7700_Fondmetal_diskModel","Fondmetal_diskBrand","7700","disk_model",,
"7800_Fondmetal_diskModel","Fondmetal_diskBrand","7800","disk_model",,
"7400_Fondmetal_diskModel","Fondmetal_diskBrand","7400","disk_model",,
"7200_Fondmetal_diskModel","Fondmetal_diskBrand","7200","disk_model",,
"7900_Fondmetal_diskModel","Fondmetal_diskBrand","7900","disk_model",,
"8745_KFZ_diskModel","KFZ_diskBrand","8745","disk_model",,
"4375_KFZ_diskModel","KFZ_diskBrand","4375","disk_model",,
"8030_KFZ_diskModel","KFZ_diskBrand","8030","disk_model",,
"8753_KFZ_diskModel","KFZ_diskBrand","8753","disk_model",,
"8755_KFZ_diskModel","KFZ_diskBrand","8755","disk_model",,
"8756_KFZ_diskModel","KFZ_diskBrand","8756","disk_model",,
"8763_KFZ_diskModel","KFZ_diskBrand","8763","disk_model",,
"8765_KFZ_diskModel","KFZ_diskBrand","8765","disk_model",,
"8775_KFZ_diskModel","KFZ_diskBrand","8775","disk_model",,
"8785_KFZ_diskModel","KFZ_diskBrand","8785","disk_model",,
"8036_KFZ_diskModel","KFZ_diskBrand","8036","disk_model",,
"8175_KFZ_diskModel","KFZ_diskBrand","8175","disk_model",,
"8795_KFZ_diskModel","KFZ_diskBrand","8795","disk_model",,
"8805_KFZ_diskModel","KFZ_diskBrand","8805","disk_model",,
"8840_KFZ_diskModel","KFZ_diskBrand","8840","disk_model",,
"4430_KFZ_diskModel","KFZ_diskBrand","4430","disk_model",,
"8845_KFZ_diskModel","KFZ_diskBrand","8845","disk_model",,
"7777_KFZ_diskModel","KFZ_diskBrand","7777","disk_model",,
"4015_KFZ_diskModel","KFZ_diskBrand","4015","disk_model",,
"8860_KFZ_diskModel","KFZ_diskBrand","8860","disk_model",,
"8865_KFZ_diskModel","KFZ_diskBrand","8865","disk_model",,
"8873_KFZ_diskModel","KFZ_diskBrand","8873","disk_model",,
"6060_KFZ_diskModel","KFZ_diskBrand","6060","disk_model",,
"8875_KFZ_diskModel","KFZ_diskBrand","8875","disk_model",,
"8177_KFZ_diskModel","KFZ_diskBrand","8177","disk_model",,
"8185_KFZ_diskModel","KFZ_diskBrand","8185","disk_model",,
"8195_KFZ_diskModel","KFZ_diskBrand","8195","disk_model",,
"8200_KFZ_diskModel","KFZ_diskBrand","8200","disk_model",,
"8877_KFZ_diskModel","KFZ_diskBrand","8877","disk_model",,
"8205_KFZ_diskModel","KFZ_diskBrand","8205","disk_model",,
"6070_KFZ_diskModel","KFZ_diskBrand","6070","disk_model",,
"8885_KFZ_diskModel","KFZ_diskBrand","8885","disk_model",,
"8215_KFZ_diskModel","KFZ_diskBrand","8215","disk_model",,
"7780_KFZ_diskModel","KFZ_diskBrand","7780","disk_model",,
"8217_KFZ_diskModel","KFZ_diskBrand","8217","disk_model",,
"8895_KFZ_diskModel","KFZ_diskBrand","8895","disk_model",,
"4440_KFZ_diskModel","KFZ_diskBrand","4440","disk_model",,
"8932_KFZ_diskModel","KFZ_diskBrand","8932","disk_model",,
"8945_KFZ_diskModel","KFZ_diskBrand","8945","disk_model",,
"8950_KFZ_diskModel","KFZ_diskBrand","8950","disk_model",,
"8955_KFZ_diskModel","KFZ_diskBrand","8955","disk_model",,
"8987_KFZ_diskModel","KFZ_diskBrand","8987","disk_model",,
"8990_KFZ_diskModel","KFZ_diskBrand","8990","disk_model",,
"6075_KFZ_diskModel","KFZ_diskBrand","6075","disk_model",,
"8995_KFZ_diskModel","KFZ_diskBrand","8995","disk_model",,
"4450_KFZ_diskModel","KFZ_diskBrand","4450","disk_model",,
"9005_KFZ_diskModel","KFZ_diskBrand","9005","disk_model",,
"9025_KFZ_diskModel","KFZ_diskBrand","9025","disk_model",,
"9037_KFZ_diskModel","KFZ_diskBrand","9037","disk_model",,
"9045_KFZ_diskModel","KFZ_diskBrand","9045","disk_model",,
"4030_KFZ_diskModel","KFZ_diskBrand","4030","disk_model",,
"8220_KFZ_diskModel","KFZ_diskBrand","8220","disk_model",,
"8225_KFZ_diskModel","KFZ_diskBrand","8225","disk_model",,
"9053_KFZ_diskModel","KFZ_diskBrand","9053","disk_model",,
"9075_KFZ_diskModel","KFZ_diskBrand","9075","disk_model",,
"8227_KFZ_diskModel","KFZ_diskBrand","8227","disk_model",,
"8235_KFZ_diskModel","KFZ_diskBrand","8235","disk_model",,
"8245_KFZ_diskModel","KFZ_diskBrand","8245","disk_model",,
"9095_KFZ_diskModel","KFZ_diskBrand","9095","disk_model",,
"8247_KFZ_diskModel","KFZ_diskBrand","8247","disk_model",,
"8265_KFZ_diskModel","KFZ_diskBrand","8265","disk_model",,
"9087_KFZ_diskModel","KFZ_diskBrand","9087","disk_model",,
"4460_KFZ_diskModel","KFZ_diskBrand","4460","disk_model",,
"9107_KFZ_diskModel","KFZ_diskBrand","9107","disk_model",,
"8270_KFZ_diskModel","KFZ_diskBrand","8270","disk_model",,
"6085_KFZ_diskModel","KFZ_diskBrand","6085","disk_model",,
"6090_KFZ_diskModel","KFZ_diskBrand","6090","disk_model",,
"6145_KFZ_diskModel","KFZ_diskBrand","6145","disk_model",,
"8275_KFZ_diskModel","KFZ_diskBrand","8275","disk_model",,
"8295_KFZ_diskModel","KFZ_diskBrand","8295","disk_model",,
"6160_KFZ_diskModel","KFZ_diskBrand","6160","disk_model",,
"8037_KFZ_diskModel","KFZ_diskBrand","8037","disk_model",,
"8045_KFZ_diskModel","KFZ_diskBrand","8045","disk_model",,
"4040_KFZ_diskModel","KFZ_diskBrand","4040","disk_model",,
"7785_KFZ_diskModel","KFZ_diskBrand","7785","disk_model",,
"8305_KFZ_diskModel","KFZ_diskBrand","8305","disk_model",,
"8048_KFZ_diskModel","KFZ_diskBrand","8048","disk_model",,
"8050_KFZ_diskModel","KFZ_diskBrand","8050","disk_model",,
"9110_KFZ_diskModel","KFZ_diskBrand","9110","disk_model",,
"4485_KFZ_diskModel","KFZ_diskBrand","4485","disk_model",,
"9118_KFZ_diskModel","KFZ_diskBrand","9118","disk_model",,
"9120_KFZ_diskModel","KFZ_diskBrand","9120","disk_model",,
"8053_KFZ_diskModel","KFZ_diskBrand","8053","disk_model",,
"9123_KFZ_diskModel","KFZ_diskBrand","9123","disk_model",,
"4600_KFZ_diskModel","KFZ_diskBrand","4600","disk_model",,
"9125_KFZ_diskModel","KFZ_diskBrand","9125","disk_model",,
"9127_KFZ_diskModel","KFZ_diskBrand","9127","disk_model",,
"8315_KFZ_diskModel","KFZ_diskBrand","8315","disk_model",,
"7790_KFZ_diskModel","KFZ_diskBrand","7790","disk_model",,
"9133_KFZ_diskModel","KFZ_diskBrand","9133","disk_model",,
"4645_KFZ_diskModel","KFZ_diskBrand","4645","disk_model",,
"9135_KFZ_diskModel","KFZ_diskBrand","9135","disk_model",,
"9140_KFZ_diskModel","KFZ_diskBrand","9140","disk_model",,
"9145_KFZ_diskModel","KFZ_diskBrand","9145","disk_model",,
"4650_KFZ_diskModel","KFZ_diskBrand","4650","disk_model",,
"8325_KFZ_diskModel","KFZ_diskBrand","8325","disk_model",,
"9147_KFZ_diskModel","KFZ_diskBrand","9147","disk_model",,
"7800_KFZ_diskModel","KFZ_diskBrand","7800","disk_model",,
"4670_KFZ_diskModel","KFZ_diskBrand","4670","disk_model",,
"4680_KFZ_diskModel","KFZ_diskBrand","4680","disk_model",,
"9153_KFZ_diskModel","KFZ_diskBrand","9153","disk_model",,
"9157_KFZ_diskModel","KFZ_diskBrand","9157","disk_model",,
"9160_KFZ_diskModel","KFZ_diskBrand","9160","disk_model",,
"8330_KFZ_diskModel","KFZ_diskBrand","8330","disk_model",,
"9165_KFZ_diskModel","KFZ_diskBrand","9165","disk_model",,
"9173_KFZ_diskModel","KFZ_diskBrand","9173","disk_model",,
"9175_KFZ_diskModel","KFZ_diskBrand","9175","disk_model",,
"9207_KFZ_diskModel","KFZ_diskBrand","9207","disk_model",,
"9215_KFZ_diskModel","KFZ_diskBrand","9215","disk_model",,
"9217_KFZ_diskModel","KFZ_diskBrand","9217","disk_model",,
"8337_KFZ_diskModel","KFZ_diskBrand","8337","disk_model",,
"9223_KFZ_diskModel","KFZ_diskBrand","9223","disk_model",,
"8345_KFZ_diskModel","KFZ_diskBrand","8345","disk_model",,
"4700_KFZ_diskModel","KFZ_diskBrand","4700","disk_model",,
"9225_KFZ_diskModel","KFZ_diskBrand","9225","disk_model",,
"9228_KFZ_diskModel","KFZ_diskBrand","9228","disk_model",,
"9230_KFZ_diskModel","KFZ_diskBrand","9230","disk_model",,
"9235_KFZ_diskModel","KFZ_diskBrand","9235","disk_model",,
"9243_KFZ_diskModel","KFZ_diskBrand","9243","disk_model",,
"9245_KFZ_diskModel","KFZ_diskBrand","9245","disk_model",,
"9247_KFZ_diskModel","KFZ_diskBrand","9247","disk_model",,
"9255_KFZ_diskModel","KFZ_diskBrand","9255","disk_model",,
"8350_KFZ_diskModel","KFZ_diskBrand","8350","disk_model",,
"4710_KFZ_diskModel","KFZ_diskBrand","4710","disk_model",,
"9257_KFZ_diskModel","KFZ_diskBrand","9257","disk_model",,
"9265_KFZ_diskModel","KFZ_diskBrand","9265","disk_model",,
"9272_KFZ_diskModel","KFZ_diskBrand","9272","disk_model",,
"8355_KFZ_diskModel","KFZ_diskBrand","8355","disk_model",,
"4910_KFZ_diskModel","KFZ_diskBrand","4910","disk_model",,
"9277_KFZ_diskModel","KFZ_diskBrand","9277","disk_model",,
"9280_KFZ_diskModel","KFZ_diskBrand","9280","disk_model",,
"7805_KFZ_diskModel","KFZ_diskBrand","7805","disk_model",,
"9285_KFZ_diskModel","KFZ_diskBrand","9285","disk_model",,
"9295_KFZ_diskModel","KFZ_diskBrand","9295","disk_model",,
"9305_KFZ_diskModel","KFZ_diskBrand","9305","disk_model",,
"9317_KFZ_diskModel","KFZ_diskBrand","9317","disk_model",,
"9327_KFZ_diskModel","KFZ_diskBrand","9327","disk_model",,
"8055_KFZ_diskModel","KFZ_diskBrand","8055","disk_model",,
"4920_KFZ_diskModel","KFZ_diskBrand","4920","disk_model",,
"9330_KFZ_diskModel","KFZ_diskBrand","9330","disk_model",,
"4925_KFZ_diskModel","KFZ_diskBrand","4925","disk_model",,
"4060_KFZ_diskModel","KFZ_diskBrand","4060","disk_model",,
"9337_KFZ_diskModel","KFZ_diskBrand","9337","disk_model",,
"9340_KFZ_diskModel","KFZ_diskBrand","9340","disk_model",,
"9345_KFZ_diskModel","KFZ_diskBrand","9345","disk_model",,
"9360_KFZ_diskModel","KFZ_diskBrand","9360","disk_model",,
"9365_KFZ_diskModel","KFZ_diskBrand","9365","disk_model",,
"8060_KFZ_diskModel","KFZ_diskBrand","8060","disk_model",,
"8065_KFZ_diskModel","KFZ_diskBrand","8065","disk_model",,
"4940_KFZ_diskModel","KFZ_diskBrand","4940","disk_model",,
"9367_KFZ_diskModel","KFZ_diskBrand","9367","disk_model",,
"7815_KFZ_diskModel","KFZ_diskBrand","7815","disk_model",,
"8067_KFZ_diskModel","KFZ_diskBrand","8067","disk_model",,
"7820_KFZ_diskModel","KFZ_diskBrand","7820","disk_model",,
"9370_KFZ_diskModel","KFZ_diskBrand","9370","disk_model",,
"2840_KFZ_diskModel","KFZ_diskBrand","2840","disk_model",,
"9375_KFZ_diskModel","KFZ_diskBrand","9375","disk_model",,
"5008_KFZ_diskModel","KFZ_diskBrand","5008","disk_model",,
"5010_KFZ_diskModel","KFZ_diskBrand","5010","disk_model",,
"9385_KFZ_diskModel","KFZ_diskBrand","9385","disk_model",,
"9390_KFZ_diskModel","KFZ_diskBrand","9390","disk_model",,
"6165_KFZ_diskModel","KFZ_diskBrand","6165","disk_model",,
"8360_KFZ_diskModel","KFZ_diskBrand","8360","disk_model",,
"5155_KFZ_diskModel","KFZ_diskBrand","5155","disk_model",,
"9400_KFZ_diskModel","KFZ_diskBrand","9400","disk_model",,
"7830_KFZ_diskModel","KFZ_diskBrand","7830","disk_model",,
"9405_KFZ_diskModel","KFZ_diskBrand","9405","disk_model",,
"9407_KFZ_diskModel","KFZ_diskBrand","9407","disk_model",,
"5180_KFZ_diskModel","KFZ_diskBrand","5180","disk_model",,
"9415_KFZ_diskModel","KFZ_diskBrand","9415","disk_model",,
"9420_KFZ_diskModel","KFZ_diskBrand","9420","disk_model",,
"7835_KFZ_diskModel","KFZ_diskBrand","7835","disk_model",,
"5210_KFZ_diskModel","KFZ_diskBrand","5210","disk_model",,
"5220_KFZ_diskModel","KFZ_diskBrand","5220","disk_model",,
"5270_KFZ_diskModel","KFZ_diskBrand","5270","disk_model",,
"9425_KFZ_diskModel","KFZ_diskBrand","9425","disk_model",,
"6195_KFZ_diskModel","KFZ_diskBrand","6195","disk_model",,
"7840_KFZ_diskModel","KFZ_diskBrand","7840","disk_model",,
"8070_KFZ_diskModel","KFZ_diskBrand","8070","disk_model",,
"9427_KFZ_diskModel","KFZ_diskBrand","9427","disk_model",,
"7845_KFZ_diskModel","KFZ_diskBrand","7845","disk_model",,
"9430_KFZ_diskModel","KFZ_diskBrand","9430","disk_model",,
"6205_KFZ_diskModel","KFZ_diskBrand","6205","disk_model",,
"7850_KFZ_diskModel","KFZ_diskBrand","7850","disk_model",,
"5400_KFZ_diskModel","KFZ_diskBrand","5400","disk_model",,
"5460_KFZ_diskModel","KFZ_diskBrand","5460","disk_model",,
"5490_KFZ_diskModel","KFZ_diskBrand","5490","disk_model",,
"9435_KFZ_diskModel","KFZ_diskBrand","9435","disk_model",,
"5610_KFZ_diskModel","KFZ_diskBrand","5610","disk_model",,
"5645_KFZ_diskModel","KFZ_diskBrand","5645","disk_model",,
"6215_KFZ_diskModel","KFZ_diskBrand","6215","disk_model",,
"6225_KFZ_diskModel","KFZ_diskBrand","6225","disk_model",,
"8365_KFZ_diskModel","KFZ_diskBrand","8365","disk_model",,
"8370_KFZ_diskModel","KFZ_diskBrand","8370","disk_model",,
"9437_KFZ_diskModel","KFZ_diskBrand","9437","disk_model",,
"9440_KFZ_diskModel","KFZ_diskBrand","9440","disk_model",,
"9442_KFZ_diskModel","KFZ_diskBrand","9442","disk_model",,
"9455_KFZ_diskModel","KFZ_diskBrand","9455","disk_model",,
"8075_KFZ_diskModel","KFZ_diskBrand","8075","disk_model",,
"9465_KFZ_diskModel","KFZ_diskBrand","9465","disk_model",,
"9471_KFZ_diskModel","KFZ_diskBrand","9471","disk_model",,
"9485_KFZ_diskModel","KFZ_diskBrand","9485","disk_model",,
"2850_KFZ_diskModel","KFZ_diskBrand","2850","disk_model",,
"5660_KFZ_diskModel","KFZ_diskBrand","5660","disk_model",,
"9487_KFZ_diskModel","KFZ_diskBrand","9487","disk_model",,
"6235_KFZ_diskModel","KFZ_diskBrand","6235","disk_model",,
"5710_KFZ_diskModel","KFZ_diskBrand","5710","disk_model",,
"7855_KFZ_diskModel","KFZ_diskBrand","7855","disk_model",,
"6250_KFZ_diskModel","KFZ_diskBrand","6250","disk_model",,
"5750_KFZ_diskModel","KFZ_diskBrand","5750","disk_model",,
"7860_KFZ_diskModel","KFZ_diskBrand","7860","disk_model",,
"9488_KFZ_diskModel","KFZ_diskBrand","9488","disk_model",,
"5820_KFZ_diskModel","KFZ_diskBrand","5820","disk_model",,
"5840_KFZ_diskModel","KFZ_diskBrand","5840","disk_model",,
"7865_KFZ_diskModel","KFZ_diskBrand","7865","disk_model",,
"9490_KFZ_diskModel","KFZ_diskBrand","9490","disk_model",,
"8375_KFZ_diskModel","KFZ_diskBrand","8375","disk_model",,
"5900_KFZ_diskModel","KFZ_diskBrand","5900","disk_model",,
"6275_KFZ_diskModel","KFZ_diskBrand","6275","disk_model",,
"4075_KFZ_diskModel","KFZ_diskBrand","4075","disk_model",,
"8380_KFZ_diskModel","KFZ_diskBrand","8380","disk_model",,
"5915_KFZ_diskModel","KFZ_diskBrand","5915","disk_model",,
"6260_KFZ_diskModel","KFZ_diskBrand","6260","disk_model",,
"6280_KFZ_diskModel","KFZ_diskBrand","6280","disk_model",,
"9493_KFZ_diskModel","KFZ_diskBrand","9493","disk_model",,
"9495_KFZ_diskModel","KFZ_diskBrand","9495","disk_model",,
"8385_KFZ_diskModel","KFZ_diskBrand","8385","disk_model",,
"5935_KFZ_diskModel","KFZ_diskBrand","5935","disk_model",,
"5960_KFZ_diskModel","KFZ_diskBrand","5960","disk_model",,
"9505_KFZ_diskModel","KFZ_diskBrand","9505","disk_model",,
"9506_KFZ_diskModel","KFZ_diskBrand","9506","disk_model",,
"9507_KFZ_diskModel","KFZ_diskBrand","9507","disk_model",,
"8390_KFZ_diskModel","KFZ_diskBrand","8390","disk_model",,
"9515_KFZ_diskModel","KFZ_diskBrand","9515","disk_model",,
"9517_KFZ_diskModel","KFZ_diskBrand","9517","disk_model",,
"9520_KFZ_diskModel","KFZ_diskBrand","9520","disk_model",,
"9527_KFZ_diskModel","KFZ_diskBrand","9527","disk_model",,
"8410_KFZ_diskModel","KFZ_diskBrand","8410","disk_model",,
"9532_KFZ_diskModel","KFZ_diskBrand","9532","disk_model",,
"5965_KFZ_diskModel","KFZ_diskBrand","5965","disk_model",,
"5975_KFZ_diskModel","KFZ_diskBrand","5975","disk_model",,
"7880_KFZ_diskModel","KFZ_diskBrand","7880","disk_model",,
"8415_KFZ_diskModel","KFZ_diskBrand","8415","disk_model",,
"4160_KFZ_diskModel","KFZ_diskBrand","4160","disk_model",,
"7885_KFZ_diskModel","KFZ_diskBrand","7885","disk_model",,
"9535_KFZ_diskModel","KFZ_diskBrand","9535","disk_model",,
